"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",4.718
"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",5.691
"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",5.655
"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",4.554
"Beef, round, bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",4.893
"Beef, round, bottom round roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",4.865
"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",4.793
"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",4.839
"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",4.738
"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",4.616
"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",4.71
"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",4.517
"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",4.987
"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",5.232
"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked",5.03
"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",6.661
"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",5.294
"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",6.757
"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",6.598
"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",5.866
"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",5.918
"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",5.802
"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",5.726
"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",6.183
"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",5.939
"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",6.294
"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",5.512
"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",6.071
"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",6.109
"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised",6.356
"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, select, cooked, braised",6.007
"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",6.169
"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",6.575
"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",5.927
"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",8.464
"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",6.687
"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",8.581
"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",6.779
"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",8.289
"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",6.548
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",8.506
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",6.72
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",8.62
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",6.81
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",8.335
"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",6.585
"Beef, round, eye of round steak, boneless separable lean and fat, trimmed to 0"" fat, choice, raw",6.773
"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",8.682
"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",6.685
"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",8.797
"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",8.509
"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",6.552
"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",8.727
"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",6.72
"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",8.844
"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",6.81
"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",8.552
"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",6.585
"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",4.947
"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",6.42
"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",5.149
"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, raw",6.59
"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",4.747
"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, select, raw",6.252
"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",5.341
"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",6.78
"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",5.74
"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",6.958
"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",5.089
"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",6.637
"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",4.02
"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, raw",3.74
"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",4.02
"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, select, raw",3.74
"Beef, round, full cut, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",4.26
"Beef, round, full cut, separable lean only, trimmed to 1/4"" fat, select, cooked, broiled",4.27
"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",5.177
"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",5.01
"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",5.435
"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",4.895
"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",4.66
"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, select, raw",5.24
"Beef, round, knuckle, tip side, steak, separable lean and fat , trimmed to 0"" fat, select, raw",5.76
"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",5.873
"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",5.557
"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",5.815
"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",5.455
"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",5.99
"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",7.557
"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",6.38
"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",7.31
"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",6.39
"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",8.05
"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, raw",6.36
"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",4.682
"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",6.119
"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",4.884
"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, choice, raw",6.127
"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",4.483
"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, select, raw",6.107
"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",3.59
"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",3.57
"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",3.61
"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",4.945
"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, raw",6.217
"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",5.319
"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, raw",6.314
"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",4.707
"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, raw",6.359
"Beef, round, tip round, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",3.16
"Beef, round, tip round, separable lean and fat, trimmed to 1/8"" fat, choice, raw",3.14
"Beef, round, tip round, separable lean and fat, trimmed to 1/8"" fat, select, raw",3.18
"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",7.929
"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",6.422
"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",8.178
"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",6.624
"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",7.555
"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",6.12
"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",7.978
"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",6.462
"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",8.23
"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",6.667
"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",7.599
"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",6.155
"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",8.935
"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",6.433
"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",9.215
"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",6.635
"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",8.514
"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",6.13
"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",8.975
"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",6.462
"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",9.259
"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",6.667
"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",8.549
"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",6.155
"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",5.36
"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",3.76
"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",3.76
"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",3.76
